Ticker
PTSI
EHC
MRTN
FI
UNAM
FCNCA
BKSC
USA
DGICB
BRC
IOR
HTLD
UNM
OSUR
MFM
RVT
CCEP
DXYN
WSFS
ITIC
MKL
WBS
TWN
AXGN
EQC
UHT
NHC
CCRD
FLIC
FBP
DNP
PMD
EMF
TSI
AVD
MMT
PLAB
CRMT
CMU
OFG
TATT
BKR
CFNB
CIK
CATO
HQH
FUN
FBNC
ICCC
WSBC
AVNW
MGF
DXLG
UBSI
THMO
UNIB
WASH
CDNS
TEF
NUV
CHCO
TJX
MBI
PCF
FICO
CNMD
IEP
CCL
SAN
MIDD
XRAY
SNFCA
SWZ
FAST
HRTX
CPF
CRK
PII
IMKTA
SCHW
LEO
NIMU
JCI
AIN
COHR
NCA
NNY
VGR
JOUT
SIVBQ
CRF
KEY
NEN
CLH
WPP
CTBI
PPC
MOS
IPAR
DX
HYB
PPT
DDD
MIN
SABA
AB
PIM
MGM
NMI
USM
ODP
FUND
WM
SSP
SIG
MERC
BKT
CIF
MTH
CMT
OIA
MVF
ZTR
FT
MAN
LNN
MGPI
MPV
DMF
KTF
VOD
FRBKQ
MHF
FMCC
BBVA
JMM
LWAY
CDZI
MITK
DAIO
BOOM
NEON
TECH
PMM
CXE
CLRO
KSM
LADX
VLT
CXH
BPT
IEX
CRUS
FRME
GEN
BNSOF
TG
CRH
CGNX
MCR
NEOG
SNV
EA
AEF
EOG
DGII
RSPI
LSCC
SAFE
DSM
BLFS
PTC
GIII
PDT
GSBC
PPIH
GF
CTRA
CSCO
CEE
HOLX
JOF
VLY
JOE
IGT
BANF
MTW
EVI
LH
TTI
VICR
BDCO
GVA
KMPR
AN
MMSI
BHE
RIO
ADMT
TRMB
CRD-A
MXE
EXPO
CRAWA
PRK
NR
MTRX
ESE
NRIM
NTPIF
CATY
PFD
QDEL
NQP
MLI
DORM
DEO
AZO
REGN
X
HAE
IONS
CYAN
HWC
LCUT
FCFS
ATGE
RGS
IDXX
LDWY
AES
CRVL
DIN
STRL
ALKS
VRTX
MNRO
PRGS
MTG
ZBRA
EZPW
ERNA
MGIC
PRA
BOKF
FIZZ
BIIB
NHI
ODFL
RHP
TTE
ALTS
WNC
APH
ATNI
HMN
VKQ
KIM
DTF
WRLD
JBSS
OI
AMSC
QCOM
MYD
PRGO
TTEK
CDP
AHPIQ
POCI
GILD
SMG
PHX
SBI
M
PFO
ACFN
ROP
VGM
STAA
SCHL
SNPS
MODG
CRT
VIVE
THFF
LCTX
JACK
BRW
FCO
APTO
VOXX
MYN
NBTB
IIIN
STZ
ELA
NXP
TGB
MBOT
NTIC
ICUI
MHK
ASUR
MYI
KOPN
AGCO
STBA
RNST
OFIX
HQL
BKE
ARCB
VTN
BSX
KSS
MEOH
INTZ
USPH
STE
VMO
FC
CACC
DHI
FCF
GTMAY
PRMW
COLB
TRT
LIN
NXC
NXN
FCEL
SBUX
STRS
GTIM
CHN
CENT
MMU
MQY
OHI
JEQ
LTC
FUNC
EQS
ESMC
CVU
CAKE
NIM
MQT
ASGN
IQI
LFUS
BLX
CCU
TRIB
CPSS
MTX
PDCO
RDN
KAI
MIY
MPA
NAVB
BIOLQ
BIOL
LGND
NAZ
STLY
PESI
GPK
SM
AAON
ULBI
IAC
MTCH
SPY
EGY
SITC
RCKY
WOLF
PEBO
AORT
UEIC
BKN
IIM
VFL
MS
ELS
NATH
SGA
UBCP
WT
LSTR
FRTX
JMTM
INTU
SCVL
ETD
GTN-A
NMT
NPV
ALG
MCHP
HGBL
SNT
SYBT
GBR
CB
GILT
CHDN
KOAN
AMRN
FOSL
MVT
SANM
TCBK
ATR
ORLY
RCL
ANIK
JBL
AZN
NTZ
TWI
GABC
PMO
NOM
AKR
HR
SKT
SPE
RIG
ALL
PZZA
VCV
THRM
VPV
BBSI
NSYS
HL-PB
YPF
SIM
MUA
MSD
PFC
CPT
AWF
YVRLF
MCRI
INOD
EQR
BWA
FLL
BFS
WINA
OTLC
PCM
RAVE
FTEK
KOF
CASH
SQM
TEI
IMCI
TLF
MOV
IT
AUB
QCRH
VKI
BYD
DECK
LXP
RVSB
NAII
REG
MTMV
FFIN
PTEN
MHO
INCY
HHS
ROCK
ITRI
URBN
CNTY
UFPI
MACE
NSTM
OSBC
RDUS
FWRD
HIO
VIAV
NYCB
BBAR
BDC
WVFC
PRKR
ATRX
SUI
SHOO
AGM-A
SPG
EMN
TV
RMT
ARWR
UFPT
CMCT
MED
ITI
HAIN
STCN
MAA
RGCO
SGMA
AGM
DAKT
RFI
IFN
RYN
MLM
TSCO
IIF
SILC
ALB
BZH
BUKS
ACHC
BCRX
MAC
ZEUS
AVB
NNBR
CPRT
SCSC
RCS
FLEX
MPAA
LARK
BHC
TBI
GNSS
CDMO
PRPH
WWD
CNOB
ACNB
NNUP
CCNE
CNLTN
CCEL
ROYL
USNA
LNG
SCND
TENX
SNGX
KRMD
DWSN
CZNC
WULF
CPSH
CIVB
FRAF
AIFF
NSARP
RFIL
HNRG
HAFC
LECO
SMTI
ARTNB
SASR
LFVN
AXDX
FCBC
WELPP
DSS
ALTX
FCIC
EXP
SMBC
ENSV
PCYO
CNLTP
AEO
ADC
BSRR
MLP
ARTNA
CCFN
NKTR
MXC
ANZGY
DRD
HMY
SYPR
ING
ABCB
ARMP
CUBA
SSD
PENN
PWOD
THMG
CCBG
ESS
HIW
IMAX
FREVS
AMNI
FR
CPTP
BISA
HMNF
NOK
AKO-A
GBX
PIAC
ENBP
MATW
AIV
GEO
MLR
ADTN
BTO
AMED
EFOI
VRE
PNBK
MSN
DAR
SIRI
WVVI
RS
TDF
NTTYY
RELX
GGT
PKX
O
SSYS
CARV
KNX
AZPN
TSEM
KEP
BMO
CVLG
SDON
HHHEF
ECDD
SRMX
AEYGQ
HIRU
GRLF
MCO
NISUY
TGGI
BSAC
SJM
RCRT
GRPS
PWCO
KATX
DROP
NMGX
EGYF
HDSN
OVBC
UHAL
NWBI
MCK
RIME
FMNJ
COF
FORD
TGS
VECO
ISGN
STM
TEO
USAP
CYD
MIND
IRS
EME
ENG
CIGI
NSIT
UPBD
CWCO
GSPI
UPDC
CETI
SPQS
ABMC
PLPL
QPRC
GRMC
IDEX
DPLS
NIHK
AZTA
CONC
STRT
ACIW
CTLPP
SNEX
DLTR
GTLL
ASML
GCV
COR
BELR
STGW
TAIT
CBZ
MDY
AATC
DRI
NVEC
HLIT
RMD
SBGI
PAAS
WAB
OBLG
NHTC
GIC
FCX
CLMB
DSWL
TK
CIB
SSHT
GVP
RNR
AUBN
DIT
RWT
CHNR
WINT
DMKPQ
KFRC
IART
SVC
VASO
GYRO
AGX
IVZ
IBOC
ACGL
SAP
SMSI
KRFG
MD
CLB
ERIE
EG
MYGN
ELLO
THG
ACHV
RICK
POOL
RY
RNVA
KKPNY
BAP
NSGP
DVA
BANR
OPK
HSIC
MLSS
BLDP
MATV
TLK
PBHC
AEIS
WAT
EL
RYNL
SAM
FFIC
NTAP
IVAC
IMPM
E
NWPX
NVAX
SMID
BDRL
MSM
HIG
ITT
SGU
ASTC
BCO
SCCO
BYFC
RCI
TTNP
OTEX
NICE
IRM
GSAC
LFCR
IRIX
ANDE
JCTCF
LPTH
AMMJ
CMCO
CSGS
GEF
SPH
SGRP
SAPGF
MLLOF
CBDBY
HUBG
CCJ
GRST
CENX
VBFC
BOSC
OCC
KVHI
OLED
EPM
STRM
RCG
TCX
MPVDF
JAKK
SRL
TUPBQ
FCN
BRK-B
FMCCI
BVN
SCWO
MFIN
NBIX
RCAR
DHIL
RUSHB
AVDL
TU
NORD
CASI
ANSS
GLAE
ICTSF
SKM
CHKP
PROV
FDS
QGEN
CASS
OCFC
AIM
PEGA
STRA
WHLM
GERN
SSRM
TTEC
LAMR
IPCIF
GES
PURE
CSV
AWRE
OPCH
EMMA
TACT
SRCL
MVIS
KNOS
TD
FMS
WLFC
SPYR
ONIT
ANF
ALYAF
BJRI
CHH
AMTY
EBR-B
GSVRF
PAG
NICK
NWCN
TGI
NOV
AWCA
INBP
PBIO
UNFI
SEAC
NVS
BCDA
PDS
PLUS
VEON
SID
DB
PSO
RTO
DSEEY
CIG
WDS
NVGT
STLD
NUS
CNI
GEL
FORR
ESLT
VSAT
EMAX
HIHO
PCYN
VYX
CALM
WNBD
DGX
GPUS
LAD
BZYR
FCNCB
RDNT
MMMM
HLIO
UNTY
PVCT
ELTK
SSB
KRC
NSP
CERS
KMX
VCEL
MTN
CIEN
SELF
GOGL
SLGN
BKYI
COUV
ABEV
EMKR
EEFT
CLWT
CRESY
LOGI
SGBI
ESGR
GIFI
AKO-B
DNZOF
TTWO
WHLT
ALV
VTR
MHD
RMBS
AMZN
WILC
SBET
ARE
RYAAY
SRPT
RL
MMS
INTT
EDPFY
BXP
SLP
PPBI
FIX
HLX
EGHT
CXW
SSCC
JLL
OZK
EDAP
MT
ORKA
LKFN
INIS
AEHR
SLG
CFOO
PSMT
HRBR
SIGA
YUM
FARO
PLCE
MHN
BHB
RDCM
KGKG
IEHC
NAT
OSIS
INVE
CAC
NLY
TSM
SRI
PTN
CHRW
CSR
ORAN
FORTY
INVX
FDP
CWST
GPI
SNDA
FE
SAH
CM
CTHR
MTD
EPR
IGPK
TLGPY
ARAO
PLD
GEOS
AMG
NOTV
NYMXF
NANX
ASRT
MPB
INGR
POWI
BMNR
URI
OMCC
AEE
MHTX
BEGI
DENN
CSTF
WWR
TSBK
DIA
MPU
WPC
RMTI
IESC
PRDO
MVCO
HOPE
UUGRY
VRSN
MRCY
GMPW
PWR
SCS
VICP
AMT
MUC
CNXN
NWFL
SRDX
SPNS
CIX
JPOTF
RBA
MUJ
EP-PC
PDPG
CAPC
MAR
BRKL
COLM
CUBT
DSU
CBAN
FMCKK
MFA
WTFC
UVSP
SOFO
MANH
CRAI
DHF
HEI-A
AMKR
DXPE
CFFI
HFWA
FMX
EVOL
SBSI
IOSP
FHI
ICLR
PLX
WYY
FNWD
OSPN
AXTI
HIX
WCN
CLAR
HCKT
SENEA
ELP
HZO
MSTR
CTSH
DOX
GIL
AWX
FMHS
VVR
BXSY
KDCE
SOFE
SCRH
BWMG
SRE
CLS
RSG
CSGP
TIHE
BELFB
HTBK
RBCAA
LEU
EPD
DHY
INUV
AU
CCI
RDGL
NXMH
NXGB
ARPC
FLXT
IX
XSNX
EBAY
NTWK
BUSE
FMCCH
GIB
ATDS
TVC
DDT
RSHN
WDDD
MBGAF
EVF
FCUL
PB
TGLO
VIV
TIMB
LGF-A
PAA
SNBR
INO
ELOX
PNPL
CDSG
ALRTF
REPX
CFBK
GCEH
HTLF
CHMG
FCAP
GDEN
FMNB
CZFS
SBFG
FNRN
KZIA
MCOA
SKVI
OPOF
FUSB
FKYS
DCOM
BMBN
BAK
FXNC
KDOZF
NVDA
DSGX
EVN
CEV
AUDAQ
AXL
MMTIF
CMTV
EWBC
BB
GAMI
VERU
KFY
MTEX
APT
USIO
BNET
NSARO
LSTA
IMNN
CVV
UBFO
AEMD
CWBC
UTMD
MUE
FCCO
AILLP
QQQ
GGB
INFY
CNLPL
FMBH
FMBM
ELST
JUVF
GOVB
NOVT
MKSI
BKNG
CFFN
TREX
EXTR
HGTXU
FDBC
LSAK
SEEL
SVBL
NROM
ATLC
SCKT
NSFDF
PETS
SOTK
SHEN
IOCJY
WTKWY
PGC
HSII
CNPWP
PLPC
SODI
CNX
SCIA
YORW
WTBA
VABK
GS
FZMD
MPAD
UONE
CRMZ
WCC
LOAN
ORRF
TVE
NAN
NAD
NAC
KT
AUDC
FFIV
CTLP
SKX
GEG
TIKK
SLNH
ATROB
SBAC
UTHR
JSDA
FEMFF
JNPR
FISI
GCBC
AIOT
SALM
ECPG
GUT
CKX
CYRNQ
FNLC
EGBN
HSBC
PFBX
HWBK
MBWM
ZD
BMRN
FMCCK
MDRX
RDGA
LII
PRFT
VHC
QMCO
FLWS
UNB
WWSG
NTCT
SWBI
ARLP
RGTPQ
PFBC
FMCB
LOGQ
AVNT
SRNE
MSSV
CX
BIO-B
SWKH
EGAN
MFC
WNDW
MHGU
RDWR
BLK
UGP
FSI
QUIK
SIFY
CIZN
TKO
CBKM
MSVB
LCNB
OMEX
KINS
DSNY
FXBY
TRAK
EP
IDR
SFST
MNKA
PLUG
AKAM
CPMD
GAIA
NXPL
FECOF
KTOS
SPND
HKHC
UPS
GLBZ
BTDG
IMMR
SNN
A
IDN
TDY
ATI
NKSH
MTLK
DMRC
HCIL
WHEN
DGWR
NUVR
FMCCL
BGC
ATYG
KENS
BMRC
CBIA
PCG-PH
HCMC
PCG-PA
PCG-PG
PCG-PB
PCG-PD
PCG-PE
INKW
RDIB
KWIK
OMQS
INVU
PHIL
PSBQ
CRDV
PKG
AGEN
GEGP
BBGI
ATLO
LQWC
SGLA
FULO
GIGM
VMHG
DHC
UAMY
ELTP
UTSI
QSEP
RKFL
FERN
SLF
SLAB
EPC
EW
FBDS
IBN
QMCI
MET
EBMT
SGMO
LPSN
LXRX
NVMI
HSTM
FNMAP
EXEL
IWSY
ON
CYTH
ANIP
CSCI
UBS
PXLW
ETCK
BCTF
RBBN
INSM
UONEK
CYH
SPOWF
ISRG
QDMI
KLNG
CRL
BHLB
PUK
DLAPQ
MRVL
NTES
TKC
ENTG
ACLS
SOHU
SAVA
GREE
ERJ
EPAC
GGAL
INFIQ
ILMN
CAMT
CNQ
CRIS
EVC
SPTN
CRNT
BRKR
LTRX
ISSC
MNDO
BOTJ
PBR
EQIX
CGEN
FNMAO
PNFP
GEVI
TKOI
TBTC
AIAD
PUBGY
UMC
TTMI
NEWT
ASR
DRRX
ITGR
ASX
AWH
INNI
AIRI
TPR
UMEWF
GNTLF
WIT
BRFS
CUK
STQN
MGTI
RLBD
INSG
BABB
SFRX
RIGL
FLR
VRME
GRMN
NXMR
RGP
XCRT
VTNR
CHJI
EEGI
GPN
ALGN
EXAS
GLGI
OIS
AMX
KTH
MPX
FMCCM
HBIO
XSIAX
MUFG
ABBNY
SHBI
RDY
FNMAM
RVP
JKSM
RCIT
IDT
GEHDF
SRCO
VISM
WTW
MDLZ
BFH
FTI
EQNR
AXON
FMCCP
FIS
WKSP
COFS
PNF
PCQ
PMF
IVFH
NAK
EFSI
PSTV
EBYH
KFS
CNTHO
CNTHP
CODA
CNLHN
PRSO
RYAOF
CNLTL
RIBT
ACN
HDB
ZBH
ABLZF
BNY
BFK
FMCCO
BFZ
PDFS
WBBA
TAC
BG
BCLYF
EDXC
FRO
CIRX
OMCL
CUKPF
FALC
ATEYY
FGFH
GDSI
NZF
ONCY
JHX
PFG
CCRN
ELV
GWLIF
HDVY
AMN
KB
WW
FMCKP
JRS
BHK
LYG
AAP
AYI
CNC
PRU
NWBO
NMR
PCN
MMMW
ENDI
EAXR
PRTG
OHCS
LINK
IPA
HBNC
RCAT
SGTM
HUSA
SIPN
SYNA
UTGN
LIVE
AFB
SKE
CCOI
GME
GAXYQ
ITUB
RQI
RUPRF
TEN
NJDCY
UCB
VALE
ABG
WEA
SBRA
OVV
JBLU
EVBN
CPHI
PKTX
PHT
BHV
WNEB
PPRUF
SBS
GAHC
VRNT
EESH
TBRG
LQMT
NFLX
NPO
AAPI
NDEKF
BYON
PFIS
BNS
TRI
WHG
HSTC
BGFV
PML
PNI
PCK
HOFT
BOTH
CHI
SNY
NDAQ
MRPT
MRKR
DNZOY
TPTW
TECK
RRGB
CVGW
CAE
BLE
KIRK
BCH
BBD
GLAD
CLM
KIKOF
BANC
EVM
TZOO
ENX
EIM
GTN
GALT
VBIVQ
SAIA
NXJ
NVG
INQR
SMCE
FLUT
DSHK
NRP
DKS
NGS
NBH
WYNN
PZC
PYN
BYM
PMX
FNMAG
MMLP
CEVA
PRAA
NUGL
SAFT
HPF
DWNX
CME
PLBC
STX
MGON
TS
ACTG
FRFHF
FMN
PTY
FBMS
MDXL
NRK
PFS
NKX
NEA
EGO
FFC
QZMRF
DMLP
CRTG
EAD
MBCN
HSON
DSHKP
ALRS
CAAS
CHSCP
NCV
JPC
IHG
EMDF
LEN-B
PHK
AVK
AGI
PED
FNMAN
YHGJ
HYT
CHY
BNPQY
UVE
QNBC
MARK
DBMM
EVV
FNMAL
FORM
HPS
OPHC
PKBK
PGOL
RNP
ERC
JQC
PLUR
CVCO
AXS
MOH
IMOS
DGICA
APWC
HPI
IAG
CRCUF
EFSC
BPOPO
GENC
GLNG
JANL
APDN
BZRD
MHI
CHT
ATSG
PBAJ
NHS
BLW
EHI
NCZ
MUI
NTGR
PRSI
TCBI
GOOD
MODV
AHT
FLC
PFL
RSKIA
AVHHL
FTF
CNO
SHG
GAM-PB
FNMAK
SVA
EVT
ATHE
WIA
WF
LKQ
AYRO
SMBK
LMNR
BHRB
XPO
GEF-B
CBFV
PBR-A
RUSHA
PLDGP
BCLI
CRWS
MKC-V
HQI
SFDL
BCBP
CNLPM
OBT
BFC
HAWLN
OVLY
HAWEN
KIQSF
VRN
BAESY
MAV
USAS
CRI
FRA
NRO
MEEC
CNVS
ADEA
DZSI
NMZ
OXSQ
NTIP
EFR
SNX
CONNQ
GDV
NXST
NYCB-PU
NRG
EMD
KTN
NG
BMYMP
KRO
TCOM
CMP
NNI
ZIVO
OTRK
GBLI
UTI
MEIP
TPX
HMBL
GIPL
GBLX
JSM
PIPR
ECIA
ENLC
IPB
LMDCF
GRF
ARQ
ETG
TBBK
ONCT
AIZ
EVO
DVAX
MCUJF
HTH
UTG
TYG
IGR
HTD
KNGRF
IVDN
SCD
OGEN
WIW
ZYXI
BTTC
BANFP
CYCC
NEO
HALO
COHN
JFR
UCTT
UTF
SEED
CZWI
CUTR
MCHX
CSQ
JBK
MFIC
ABR
CORT
SA
AGO
ERH
LGI
CYTK
AFLYY
GJH
FMFG
HAWLI
VRTC
CRLKP
NMKBP
DBRM
GNW
FCT
ETO
GLU
CII
ACAD
ALNY
ANGO
LBTYA
LBTYB
CBRE
STRR
LGNZZ
REDW
SIMPQ
SFL
DTGI
VVI
CRM
GOLLQ
PHOT
QTXB
ELYS
DPZ
NURO
LPL
BLKB
EFT
NYMT
PYT
CRDF
PSEC
GLV
MNKD
ENS
MCN
TOPS
CVGI
ASRE
STXS
KRG
WLK
EXR
CNS
GOOGL
GOOG
AMIH
FFA
BGT
RFLFF
VHLD
BMNM
NEPH
BECN
KYN
INVA
ARCC
TXRH
HURN
SHO
CUBE
MMND
GBCS
EOI
PFN
BXMX
BBW
GNOLF
DLR
MKTX
ABVC
ORA
SPOK
GLD
NGD
MPWR
IWSH
SENR
OOGI
CHCI
BXC
LXP-PC
NCTY
LVS
HLF
SPG-PJ
SOHO
CREG
PHD
BGR
ILST
LTBR
CE
EOS
EYPT
IAU
WTI
MTEM
ARC
SNWR
GRVY
DNN
FAVO
PBH
ULH
HUN
CBAT
EBTC
MNTX
ECRO
WEX
DLB
BVFL
FZRO
SPCB
EVG
KRNY
NFJ
KFFB
AASP
HNNA
AX
ICL
DSX
MDWK
ALTO
IGD
BME
GGN
RAIL
DXCM
WDLF
GS-PA
ETB
GLQ
MORN
JVA
LAZ
ZUMZ
TRX
CTRN
AVNI
FMY
DRH
PGP
BOE
FSP
HTGC
ONCI
GAIN
LINC
MET-PA
ETV
BFIN
BLDR
THS
DBI
SIMO
WAL
WPM
GBUX
WBD
MPW
SLMBP
RKLIF
PCSV
EXPE
CNSL
TSAT
FTK
OFLX
ATRC
BIDU
STN
OPBK
RBC
NGG
CF
YBCN
ACCO
PTOS
CYRX
TCRT
BDJ
XTLB
MNSB
GENE
LBTYK
AMP
LEEN
EVRI
VIRX
AAL
ITRN
TSSI
GLP
CMPR
WSBF
GASS
DHT
FNF
NNVC
CGO
IGA
EGF
SSKN
GS-PC
HGYN
IRBT
FBIZ
CATX
WMLLF
PLG
BCML
BWEN
BCAL
CIPI
CLRB
SRRE
CCO
TFII
ATGFF
BEP
BGI
OBE
ICE
SPWRQ
UAA
AMSF
ASM
GJO
ETW
BKD
SPXX
CYCCP
HOVNP
SCGY
PARA
YAMHF
FXE
TRCK
CPA
ZRFY
AAUAF
GTE
LYV
CDIX
MGYR
CMG
CLMT
NDEKY
SMFG
ISBA
FMAO
PERI
HEES
KOP
TX
ET
SUNWQ
UAL
DBC
ACR
CROX
TAP-A
BTA
PAC
LQDT
GEDC
GPRE
TDG
BMA
POR
TPIA
HIMX
USB-PH
BTE
INBK
LSBK
SMME
USO
SCGX
GYRE
VNDA
GGEI
KNW
EXK
MDEX
SLV
GJS
GLO
DK
ESEA
QRTEA
QRTEB
ITOX
LWLG
CODI
WRN
IGC
MA
MWA
SEVN
AOMFF
ABCFF
ALMMF
PRKA
LUNA
NCPL
GS-PD
DROR
TCKRF
ATEC
SNCR
HOMB
FXA
FXB
FXF
FXC
MALG
NXDT
AMTX
NECB
APPS
MS-PA
KALU
TNL
GSG
GTLS
WNS
AGD
PMPG
AVXL
CTSO
AHRO
EVR
GARWF
ENRT
STOHF
CNGT
XPL
HBI
UEPCP
REOS
BYRN
GORO
EDU
TAOP
CVLT
CHGI
CAF
ICFI
WU
ESOA
CWNOF
VIRA
DAC
FUJIF
LDOS
AWI
BIMI
LMAT
EXLS
EHTH
GURE
DEI
DJP
SONN
RLGT
FRST
OC
GSAT
PALT
DLPN
NLSC
MFG
CPRX
CSIQ
EQC-PD
YTEN
BAC-PE
WFCF
EBS
KBR
ALLT
HRI
SBH
FSLR
WLDN
AER
NOA
CREX
ETY
AG
FOF
SPR
OMAB
CPWR
MNOV
ALGT
NLST
PTMN
IPGP
CYDY
TOVX
MLCO
RTC
UITA
EPR-PC
BTZ
GLDD
NSRCF
ZNOG
ZIONP
DBO
DBA
DBP
DBB
DBE
FSM
VTXB
EADSY
NVGS
PMN
AHNR
AEGOF
MER-PK
IGXT
MVO
CELH
AVAV
SNOA
EIG
QQQX
QUBT
CSBR
CELJF
MDGL
CENTA
NCMI
ARAY
SVNDF
PRTS
III
FXY
CAPR
HENC
UEEC
TOGI
SEOVF
